FREQ,REF_AREA,SPECULATION,TYPE_CULTURE,INDIC_AGRI,TIME_PERIOD,OBS_VALUE
A,AFNER,POM,CUL_VIV,PROD,2003,5.956
A,AFNER,POM,CUL_VIV,PROD,2004,11.498
A,AFNER,POM,CUL_VIV,PROD,2005,13.302
A,AFNER,POM,CUL_VIV,PROD,2006,32.252
A,AFNER,POM,CUL_VIV,PROD,2007,32.252
A,AFNER,POM,CUL_VIV,PROD,2008,22.62
A,AFNER,POM,CUL_VIV,PROD,2009,37.363
A,AFNER,POM,CUL_VIV,PROD,2010,35664.0
A,AFNER,POM,CUL_VIV,PROD,2011,26416.0
A,AFNER,POM,CUL_VIV,PROD,2012,58990.0
A,AFNER,POM,CUL_VIV,PROD,2013,31363.0
A,AFNER,POM,CUL_VIV,PROD,2014,79760.0
A,AFNER,POM,CUL_VIV,PROD,2015,95662.0
A,AFNER,POM,CUL_VIV,PROD,2016,161200.0
A,AFNER,POM,CUL_VIV,PROD,2017,165743.05269644232
A,AFNER,POM,CUL_VIV,PROD,2018,168569.14
A,AFNER,POM,CUL_VIV,PROD,2019,198392.19
A,AFNER,POM,CUL_VIV,PROD,2020,235635.29
A,AFNER,POM,CUL_VIV,PROD,2021,255951.87
A,AFNER,POM,CUL_VIV,PROD,2022,
A,AFNER,POM,CUL_VIV,PROD,2023,
A,AFNER,POM,CUL_VIV,PROD,2024,
A,AFNER,RIZ,CUL_VIV,PROD,1990,9.9
A,AFNER,RIZ,CUL_VIV,PROD,1991,6.7
A,AFNER,RIZ,CUL_VIV,PROD,1992,20.6
A,AFNER,RIZ,CUL_VIV,PROD,1993,9.0
A,AFNER,RIZ,CUL_VIV,PROD,1994,0.5
A,AFNER,RIZ,CUL_VIV,PROD,1995,10.2
A,AFNER,RIZ,CUL_VIV,PROD,1996,22.055
A,AFNER,RIZ,CUL_VIV,PROD,1997,73.81
A,AFNER,RIZ,CUL_VIV,PROD,1998,58.628
A,AFNER,RIZ,CUL_VIV,PROD,1999,10.392
A,AFNER,RIZ,CUL_VIV,PROD,2000,11.617
A,AFNER,RIZ,CUL_VIV,PROD,2001,9.73366990605494
A,AFNER,RIZ,CUL_VIV,PROD,2002,17.444486
A,AFNER,RIZ,CUL_VIV,PROD,2003,5.427999999999999
A,AFNER,RIZ,CUL_VIV,PROD,2004,18.377
A,AFNER,RIZ,CUL_VIV,PROD,2005,2.67
A,AFNER,RIZ,CUL_VIV,PROD,2006,6.502000000000001
A,AFNER,RIZ,CUL_VIV,PROD,2007,6.455
A,AFNER,RIZ,CUL_VIV,PROD,2008,32.031
A,AFNER,RIZ,CUL_VIV,PROD,2009,104.0
A,AFNER,RIZ,CUL_VIV,PROD,2010,29962.0
A,AFNER,RIZ,CUL_VIV,PROD,2011,12230.0
A,AFNER,RIZ,CUL_VIV,PROD,2012,5429.0
A,AFNER,RIZ,CUL_VIV,PROD,2013,13427.0
A,AFNER,RIZ,CUL_VIV,PROD,2014,13989.0
A,AFNER,RIZ,CUL_VIV,PROD,2015,10717.0
A,AFNER,RIZ,CUL_VIV,PROD,2016,11288.0
A,AFNER,RIZ,CUL_VIV,PROD,2017,13200.191
A,AFNER,RIZ,CUL_VIV,PROD,2018,24907.0
A,AFNER,RIZ,CUL_VIV,PROD,2019,27952.0
A,AFNER,RIZ,CUL_VIV,PROD,2020,27948.0
A,AFNER,RIZ,CUL_VIV,PROD,2021,22397.0
A,AFNER,RIZ,CUL_VIV,PROD,2022,50796.0
A,AFNER,RIZ,CUL_VIV,PROD,2023,42981.0
A,AFNER,RIZ,CUL_VIV,PROD,2024,71011.65207150001
A,AFNER,SOR,CUL_VIV,PROD,1990,281.3
A,AFNER,SOR,CUL_VIV,PROD,1991,561.4000000000001
A,AFNER,SOR,CUL_VIV,PROD,1992,383.7000000000001
A,AFNER,SOR,CUL_VIV,PROD,1993,291.6
A,AFNER,SOR,CUL_VIV,PROD,1994,396.6
A,AFNER,SOR,CUL_VIV,PROD,1995,265.6
A,AFNER,SOR,CUL_VIV,PROD,1996,408.363
A,AFNER,SOR,CUL_VIV,PROD,1997,289.70000000000005
A,AFNER,SOR,CUL_VIV,PROD,1998,502.731
A,AFNER,SOR,CUL_VIV,PROD,1999,475.922
A,AFNER,SOR,CUL_VIV,PROD,2000,370.746
A,AFNER,SOR,CUL_VIV,PROD,2001,663.6089458761562
A,AFNER,SOR,CUL_VIV,PROD,2002,636.33084059
A,AFNER,SOR,CUL_VIV,PROD,2003,757.5108277434846
A,AFNER,SOR,CUL_VIV,PROD,2004,599.527
A,AFNER,SOR,CUL_VIV,PROD,2005,943.9
A,AFNER,SOR,CUL_VIV,PROD,2006,935.264
A,AFNER,SOR,CUL_VIV,PROD,2007,975.224
A,AFNER,SOR,CUL_VIV,PROD,2008,1311.136
A,AFNER,SOR,CUL_VIV,PROD,2009,738.5439999999999
A,AFNER,SOR,CUL_VIV,PROD,2010,1301900.0
A,AFNER,SOR,CUL_VIV,PROD,2011,770294.0
A,AFNER,SOR,CUL_VIV,PROD,2012,1375657.0
A,AFNER,SOR,CUL_VIV,PROD,2013,1320249.0
A,AFNER,SOR,CUL_VIV,PROD,2014,1425982.0
A,AFNER,SOR,CUL_VIV,PROD,2015,1916590.0
A,AFNER,SOR,CUL_VIV,PROD,2016,1808264.0
A,AFNER,SOR,CUL_VIV,PROD,2017,1944255.5851965
A,AFNER,SOR,CUL_VIV,PROD,2018,2098973.0
A,AFNER,SOR,CUL_VIV,PROD,2019,1894819.0
A,AFNER,SOR,CUL_VIV,PROD,2020,2132295.0
A,AFNER,SOR,CUL_VIV,PROD,2021,1207237.0
A,AFNER,SOR,CUL_VIV,PROD,2022,2100697.0
A,AFNER,SOR,CUL_VIV,PROD,2023,1700908.0
A,AFNER,SOR,CUL_VIV,PROD,2024,1907420.5765709
A,AFNER,TOM,CUL_MAR,PROD,1990,49.2
A,AFNER,TOM,CUL_MAR,PROD,1991,79.4
A,AFNER,TOM,CUL_MAR,PROD,1992,82.2
A,AFNER,TOM,CUL_MAR,PROD,1993,23.3
A,AFNER,TOM,CUL_MAR,PROD,1994,38.5
A,AFNER,TOM,CUL_MAR,PROD,1995,47.8
A,AFNER,TOM,CUL_MAR,PROD,1996,64.094
A,AFNER,TOM,CUL_MAR,PROD,1997,61.993
A,AFNER,TOM,CUL_MAR,PROD,1998,80.065
A,AFNER,TOM,CUL_MAR,PROD,1999,88.029
A,AFNER,TOM,CUL_MAR,PROD,2000,99.226
A,AFNER,TOM,CUL_MAR,PROD,2001,104.0
A,AFNER,TOM,CUL_MAR,PROD,2002,131.7
A,AFNER,TOM,CUL_MAR,PROD,2003,131.7
A,AFNER,TOM,CUL_MAR,PROD,2004,
A,AFNER,TOM,CUL_MAR,PROD,2005,
A,AFNER,TOM,CUL_MAR,PROD,2006,
A,AFNER,TOM,CUL_MAR,PROD,2007,
A,AFNER,TOM,CUL_MAR,PROD,2008,89.823
A,AFNER,TOM,CUL_MAR,PROD,2009,56.1
A,AFNER,TOM,CUL_MAR,PROD,2010,100400.0
A,AFNER,TOM,CUL_MAR,PROD,2011,109371.0
A,AFNER,TOM,CUL_MAR,PROD,2012,141471.0
A,AFNER,TOM,CUL_MAR,PROD,2013,188767.7
A,AFNER,TOM,CUL_MAR,PROD,2014,225826.0
A,AFNER,TOM,CUL_MAR,PROD,2015,175177.1324880716
A,AFNER,TOM,CUL_MAR,PROD,2016,269079.4504022433
A,AFNER,TOM,CUL_MAR,PROD,2017,263393.9
A,AFNER,TOM,CUL_MAR,PROD,2018,279229.0
A,AFNER,TOM,CUL_MAR,PROD,2019,300704.81
A,AFNER,TOM,CUL_MAR,PROD,2020,334155.05244140007
A,AFNER,TOM,CUL_MAR,PROD,2021,384415.6365063885
A,AFNER,TOM,CUL_MAR,PROD,2022,389589.07
A,AFNER,TOM,CUL_MAR,PROD,2023,687398.2602785601
A,AFNER,TOM,CUL_MAR,PROD,2024,699856.0
A,AFNER,TUB,CUL_VIV,PROD,1996,135.211
A,AFNER,TUB,CUL_VIV,PROD,1997,159.619
A,AFNER,TUB,CUL_VIV,PROD,1998,132.946
A,AFNER,TUB,CUL_VIV,PROD,1999,214.615
A,AFNER,TUB,CUL_VIV,PROD,2000,134.942
A,AFNER,TUB,CUL_VIV,PROD,2001,107.269
A,AFNER,TUB,CUL_VIV,PROD,2002,166.5
A,AFNER,TUB,CUL_VIV,PROD,2003,166.5
A,AFNER,TUB,CUL_VIV,PROD,2004,150.979
A,AFNER,TUB,CUL_VIV,PROD,2005,169.54899999999998
A,AFNER,TUB,CUL_VIV,PROD,2006,229.879
A,AFNER,TUB,CUL_VIV,PROD,2007,268.577
A,AFNER,TUB,CUL_VIV,PROD,2008,190.841
A,AFNER,TUB,CUL_VIV,PROD,2009,209.367
A,AFNER,TUB,CUL_VIV,PROD,2010,199849.0
A,AFNER,TUB,CUL_VIV,PROD,2011,180431.0
A,AFNER,TUB,CUL_VIV,PROD,2012,244280.0
A,AFNER,TUB,CUL_VIV,PROD,2013,302166.1
A,AFNER,TUB,CUL_VIV,PROD,2014,294150.0
A,AFNER,TUB,CUL_VIV,PROD,2015,277764.0
A,AFNER,TUB,CUL_VIV,PROD,2016,416763.0
A,AFNER,TUB,CUL_VIV,PROD,2017,564080.2724678526
A,AFNER,TUB,CUL_VIV,PROD,2018,667188.55
A,AFNER,TUB,CUL_VIV,PROD,2019,885233.56
A,AFNER,TUB,CUL_VIV,PROD,2020,1129504.69
A,AFNER,TUB,CUL_VIV,PROD,2021,1260961.38
A,AFNER,TUB,CUL_VIV,PROD,2022,
A,AFNER,TUB,CUL_VIV,PROD,2023,157376.0
A,AFNER,TUB,CUL_VIV,PROD,2024,825184.7136167001
A,AFNER,VOA,CUL_VIV,PROD,1990,7.4
A,AFNER,VOA,CUL_VIV,PROD,1991,8.3
A,AFNER,VOA,CUL_VIV,PROD,1992,14.8
A,AFNER,VOA,CUL_VIV,PROD,1993,16.8
A,AFNER,VOA,CUL_VIV,PROD,1994,38.8
A,AFNER,VOA,CUL_VIV,PROD,1995,72.8
A,AFNER,VOA,CUL_VIV,PROD,1996,26.383
A,AFNER,VOA,CUL_VIV,PROD,1997,6.445
A,AFNER,VOA,CUL_VIV,PROD,1998,19.97
A,AFNER,VOA,CUL_VIV,PROD,1999,27.557
A,AFNER,VOA,CUL_VIV,PROD,2000,6.043
A,AFNER,VOA,CUL_VIV,PROD,2001,5.7388831108529
A,AFNER,VOA,CUL_VIV,PROD,2002,15.9288
A,AFNER,VOA,CUL_VIV,PROD,2003,5.45692
A,AFNER,VOA,CUL_VIV,PROD,2004,9.759
A,AFNER,VOA,CUL_VIV,PROD,2005,10.177
A,AFNER,VOA,CUL_VIV,PROD,2006,10.629
A,AFNER,VOA,CUL_VIV,PROD,2007,12.168
A,AFNER,VOA,CUL_VIV,PROD,2008,20.313
A,AFNER,VOA,CUL_VIV,PROD,2009,30.182
A,AFNER,VOA,CUL_VIV,PROD,2010,27472.0
A,AFNER,VOA,CUL_VIV,PROD,2011,22098.0
A,AFNER,VOA,CUL_VIV,PROD,2012,32678.0
A,AFNER,VOA,CUL_VIV,PROD,2013,32785.7838973348
A,AFNER,VOA,CUL_VIV,PROD,2014,32784.0
A,AFNER,VOA,CUL_VIV,PROD,2015,37331.0
A,AFNER,VOA,CUL_VIV,PROD,2016,32600.0
A,AFNER,VOA,CUL_VIV,PROD,2017,36036.95235
A,AFNER,VOA,CUL_VIV,PROD,2018,46934.0
A,AFNER,VOA,CUL_VIV,PROD,2019,44807.0
A,AFNER,VOA,CUL_VIV,PROD,2020,55570.0
A,AFNER,VOA,CUL_VIV,PROD,2021,41190.0
A,AFNER,VOA,CUL_VIV,PROD,2022,61753.0
A,AFNER,VOA,CUL_VIV,PROD,2023,46042.0
A,AFNER,VOA,CUL_VIV,PROD,2024,50570.6270968
A,AFNER1,ARA,CUL_IND,PROD,1990,
A,AFNER1,ARA,CUL_IND,PROD,1991,
A,AFNER1,ARA,CUL_IND,PROD,1992,
A,AFNER1,ARA,CUL_IND,PROD,1993,
A,AFNER1,ARA,CUL_IND,PROD,1994,
A,AFNER1,ARA,CUL_IND,PROD,1995,
A,AFNER1,ARA,CUL_IND,PROD,1996,
A,AFNER1,ARA,CUL_IND,PROD,1997,
A,AFNER1,ARA,CUL_IND,PROD,1998,
A,AFNER1,ARA,CUL_IND,PROD,1999,
A,AFNER1,ARA,CUL_IND,PROD,2000,
A,AFNER1,ARA,CUL_IND,PROD,2001,
A,AFNER1,ARA,CUL_IND,PROD,2002,
A,AFNER1,ARA,CUL_IND,PROD,2003,
A,AFNER1,ARA,CUL_IND,PROD,2004,
A,AFNER1,ARA,CUL_IND,PROD,2005,
A,AFNER1,ARA,CUL_IND,PROD,2006,
A,AFNER1,ARA,CUL_IND,PROD,2007,
A,AFNER1,ARA,CUL_IND,PROD,2008,
A,AFNER1,ARA,CUL_IND,PROD,2009,
A,AFNER1,ARA,CUL_IND,PROD,2010,
A,AFNER1,ARA,CUL_IND,PROD,2011,
A,AFNER1,ARA,CUL_IND,PROD,2012,
A,AFNER1,ARA,CUL_IND,PROD,2013,
A,AFNER1,ARA,CUL_IND,PROD,2014,
A,AFNER1,ARA,CUL_IND,PROD,2015,
A,AFNER1,ARA,CUL_IND,PROD,2016,
A,AFNER1,ARA,CUL_IND,PROD,2017,
A,AFNER1,ARA,CUL_IND,PROD,2018,
A,AFNER1,ARA,CUL_IND,PROD,2019,0.0
A,AFNER1,ARA,CUL_IND,PROD,2020,0.0
A,AFNER1,ARA,CUL_IND,PROD,2021,0.0
A,AFNER1,ARA,CUL_IND,PROD,2022,157.0
A,AFNER1,ARA,CUL_IND,PROD,2023,765.42
A,AFNER1,ARA,CUL_IND,PROD,2024,2.8228
A,AFNER1,MAI,CUL_VIV,PROD,1990,
A,AFNER1,MAI,CUL_VIV,PROD,1991,0.9
A,AFNER1,MAI,CUL_VIV,PROD,1992,0.8
A,AFNER1,MAI,CUL_VIV,PROD,1993,
A,AFNER1,MAI,CUL_VIV,PROD,1994,
A,AFNER1,MAI,CUL_VIV,PROD,1995,0.8
A,AFNER1,MAI,CUL_VIV,PROD,1996,0.832
A,AFNER1,MAI,CUL_VIV,PROD,1997,2.9
A,AFNER1,MAI,CUL_VIV,PROD,1998,4.282
A,AFNER1,MAI,CUL_VIV,PROD,1999,15.272
A,AFNER1,MAI,CUL_VIV,PROD,2000,2.5
A,AFNER1,MAI,CUL_VIV,PROD,2001,1.5576
A,AFNER1,MAI,CUL_VIV,PROD,2002,0.701395
A,AFNER1,MAI,CUL_VIV,PROD,2003,1.489567
A,AFNER1,MAI,CUL_VIV,PROD,2004,0.932
A,AFNER1,MAI,CUL_VIV,PROD,2005,0.8
A,AFNER1,MAI,CUL_VIV,PROD,2006,0.273
A,AFNER1,MAI,CUL_VIV,PROD,2007,0.119
A,AFNER1,MAI,CUL_VIV,PROD,2008,0.187
A,AFNER1,MAI,CUL_VIV,PROD,2009,0.711
A,AFNER1,MAI,CUL_VIV,PROD,2010,427.0
A,AFNER1,MAI,CUL_VIV,PROD,2011,606.0
A,AFNER1,MAI,CUL_VIV,PROD,2012,718.0
A,AFNER1,MAI,CUL_VIV,PROD,2013,556.0
A,AFNER1,MAI,CUL_VIV,PROD,2014,609.0
A,AFNER1,MAI,CUL_VIV,PROD,2015,380.0
A,AFNER1,MAI,CUL_VIV,PROD,2016,593.0
A,AFNER1,MAI,CUL_VIV,PROD,2017,831.147
A,AFNER1,MAI,CUL_VIV,PROD,2018,892.0
A,AFNER1,MAI,CUL_VIV,PROD,2019,617.0
A,AFNER1,MAI,CUL_VIV,PROD,2020,734.0
A,AFNER1,MAI,CUL_VIV,PROD,2021,514.0
A,AFNER1,MAI,CUL_VIV,PROD,2022,233.0
A,AFNER1,MAI,CUL_VIV,PROD,2023,537.12
A,AFNER1,MAI,CUL_VIV,PROD,2024,559.3999816
A,AFNER1,MIL,CUL_VIV,PROD,1990,
A,AFNER1,MIL,CUL_VIV,PROD,1991,0.8
A,AFNER1,MIL,CUL_VIV,PROD,1992,0.8
A,AFNER1,MIL,CUL_VIV,PROD,1993,
A,AFNER1,MIL,CUL_VIV,PROD,1994,1.5
A,AFNER1,MIL,CUL_VIV,PROD,1995,0.6
A,AFNER1,MIL,CUL_VIV,PROD,1996,0.834
A,AFNER1,MIL,CUL_VIV,PROD,1997,0.2
A,AFNER1,MIL,CUL_VIV,PROD,1998,0.271
A,AFNER1,MIL,CUL_VIV,PROD,1999,1.059
A,AFNER1,MIL,CUL_VIV,PROD,2000,0.787
A,AFNER1,MIL,CUL_VIV,PROD,2001,3.968106
A,AFNER1,MIL,CUL_VIV,PROD,2002,0.363384
A,AFNER1,MIL,CUL_VIV,PROD,2003,0.585
A,AFNER1,MIL,CUL_VIV,PROD,2004,0.127
A,AFNER1,MIL,CUL_VIV,PROD,2005,0.3
A,AFNER1,MIL,CUL_VIV,PROD,2006,0.026
A,AFNER1,MIL,CUL_VIV,PROD,2007,0.0
A,AFNER1,MIL,CUL_VIV,PROD,2008,0.026
A,AFNER1,MIL,CUL_VIV,PROD,2009,72.0
A,AFNER1,MIL,CUL_VIV,PROD,2010,40.0
A,AFNER1,MIL,CUL_VIV,PROD,2011,198.0
A,AFNER1,MIL,CUL_VIV,PROD,2012,139.0
A,AFNER1,MIL,CUL_VIV,PROD,2013,5.0
A,AFNER1,MIL,CUL_VIV,PROD,2014,139.0
A,AFNER1,MIL,CUL_VIV,PROD,2015,14.0
A,AFNER1,MIL,CUL_VIV,PROD,2016,25.0
A,AFNER1,MIL,CUL_VIV,PROD,2017,111.4315531
A,AFNER1,MIL,CUL_VIV,PROD,2018,97.0
A,AFNER1,MIL,CUL_VIV,PROD,2019,56.0
A,AFNER1,MIL,CUL_VIV,PROD,2020,62.0
A,AFNER1,MIL,CUL_VIV,PROD,2021,42.0
A,AFNER1,MIL,CUL_VIV,PROD,2022,35.0
A,AFNER1,MIL,CUL_VIV,PROD,2023,26.96
A,AFNER1,MIL,CUL_VIV,PROD,2024,141.4974155
A,AFNER1,NIE,CUL_VIV,PROD,1990,
A,AFNER1,NIE,CUL_VIV,PROD,1991,
A,AFNER1,NIE,CUL_VIV,PROD,1992,
A,AFNER1,NIE,CUL_VIV,PROD,1993,
A,AFNER1,NIE,CUL_VIV,PROD,1994,
A,AFNER1,NIE,CUL_VIV,PROD,1995,
A,AFNER1,NIE,CUL_VIV,PROD,1996,
A,AFNER1,NIE,CUL_VIV,PROD,1997,
A,AFNER1,NIE,CUL_VIV,PROD,1998,
A,AFNER1,NIE,CUL_VIV,PROD,1999,0.047
A,AFNER1,NIE,CUL_VIV,PROD,2000,
A,AFNER1,NIE,CUL_VIV,PROD,2001,
A,AFNER1,NIE,CUL_VIV,PROD,2002,0.418347
A,AFNER1,NIE,CUL_VIV,PROD,2003,
A,AFNER1,NIE,CUL_VIV,PROD,2004,
A,AFNER1,NIE,CUL_VIV,PROD,2005,
A,AFNER1,NIE,CUL_VIV,PROD,2006,
A,AFNER1,NIE,CUL_VIV,PROD,2007,
A,AFNER1,NIE,CUL_VIV,PROD,2008,0.028
A,AFNER1,NIE,CUL_VIV,PROD,2009,0.711
A,AFNER1,NIE,CUL_VIV,PROD,2010,
A,AFNER1,NIE,CUL_VIV,PROD,2011,
A,AFNER1,NIE,CUL_VIV,PROD,2012,
A,AFNER1,NIE,CUL_VIV,PROD,2013,23.0
A,AFNER1,NIE,CUL_VIV,PROD,2014,
A,AFNER1,NIE,CUL_VIV,PROD,2015,34.0
A,AFNER1,NIE,CUL_VIV,PROD,2016,67.0
A,AFNER1,NIE,CUL_VIV,PROD,2017,28.5004115
A,AFNER1,NIE,CUL_VIV,PROD,2018,51.0
A,AFNER1,NIE,CUL_VIV,PROD,2019,47.46000000000001
A,AFNER1,NIE,CUL_VIV,PROD,2020,46.0
A,AFNER1,NIE,CUL_VIV,PROD,2021,17.0
A,AFNER1,NIE,CUL_VIV,PROD,2022,62.0
A,AFNER1,NIE,CUL_VIV,PROD,2023,50.76
A,AFNER1,NIE,CUL_VIV,PROD,2024,71.69296250000001
A,AFNER1,RIZ,CUL_VIV,PROD,1990,
A,AFNER1,RIZ,CUL_VIV,PROD,1991,
A,AFNER1,RIZ,CUL_VIV,PROD,1992,
A,AFNER1,RIZ,CUL_VIV,PROD,1993,
A,AFNER1,RIZ,CUL_VIV,PROD,1994,
A,AFNER1,RIZ,CUL_VIV,PROD,1995,
A,AFNER1,RIZ,CUL_VIV,PROD,1996,
A,AFNER1,RIZ,CUL_VIV,PROD,1997,
A,AFNER1,RIZ,CUL_VIV,PROD,1998,
A,AFNER1,RIZ,CUL_VIV,PROD,1999,
A,AFNER1,RIZ,CUL_VIV,PROD,2000,
A,AFNER1,RIZ,CUL_VIV,PROD,2001,
A,AFNER1,RIZ,CUL_VIV,PROD,2002,
A,AFNER1,RIZ,CUL_VIV,PROD,2003,
A,AFNER1,RIZ,CUL_VIV,PROD,2004,
A,AFNER1,RIZ,CUL_VIV,PROD,2005,
A,AFNER1,RIZ,CUL_VIV,PROD,2006,
A,AFNER1,RIZ,CUL_VIV,PROD,2007,
A,AFNER1,RIZ,CUL_VIV,PROD,2008,
A,AFNER1,RIZ,CUL_VIV,PROD,2009,
A,AFNER1,RIZ,CUL_VIV,PROD,2010,
A,AFNER1,RIZ,CUL_VIV,PROD,2011,
A,AFNER1,RIZ,CUL_VIV,PROD,2012,
A,AFNER1,RIZ,CUL_VIV,PROD,2013,
A,AFNER1,RIZ,CUL_VIV,PROD,2014,
A,AFNER1,RIZ,CUL_VIV,PROD,2015,
A,AFNER1,RIZ,CUL_VIV,PROD,2016,
A,AFNER1,RIZ,CUL_VIV,PROD,2017,
A,AFNER1,RIZ,CUL_VIV,PROD,2018,
A,AFNER1,RIZ,CUL_VIV,PROD,2019,
A,AFNER1,RIZ,CUL_VIV,PROD,2020,
A,AFNER1,RIZ,CUL_VIV,PROD,2021,
A,AFNER1,RIZ,CUL_VIV,PROD,2022,
A,AFNER1,RIZ,CUL_VIV,PROD,2023,37.15
A,AFNER1,RIZ,CUL_VIV,PROD,2024,
A,AFNER1,SOR,CUL_VIV,PROD,1990,
A,AFNER1,SOR,CUL_VIV,PROD,1991,
A,AFNER1,SOR,CUL_VIV,PROD,1992,
A,AFNER1,SOR,CUL_VIV,PROD,1993,
A,AFNER1,SOR,CUL_VIV,PROD,1994,
A,AFNER1,SOR,CUL_VIV,PROD,1995,
A,AFNER1,SOR,CUL_VIV,PROD,1996,0.3
A,AFNER1,SOR,CUL_VIV,PROD,1997,0.3
A,AFNER1,SOR,CUL_VIV,PROD,1998,1.319
A,AFNER1,SOR,CUL_VIV,PROD,1999,0.071
A,AFNER1,SOR,CUL_VIV,PROD,2000,
A,AFNER1,SOR,CUL_VIV,PROD,2001,0.4389
A,AFNER1,SOR,CUL_VIV,PROD,2002,
A,AFNER1,SOR,CUL_VIV,PROD,2003,
A,AFNER1,SOR,CUL_VIV,PROD,2004,
A,AFNER1,SOR,CUL_VIV,PROD,2005,
A,AFNER1,SOR,CUL_VIV,PROD,2006,
A,AFNER1,SOR,CUL_VIV,PROD,2007,
A,AFNER1,SOR,CUL_VIV,PROD,2008,
A,AFNER1,SOR,CUL_VIV,PROD,2009,
A,AFNER1,SOR,CUL_VIV,PROD,2010,
A,AFNER1,SOR,CUL_VIV,PROD,2011,
A,AFNER1,SOR,CUL_VIV,PROD,2012,
A,AFNER1,SOR,CUL_VIV,PROD,2013,15.0
A,AFNER1,SOR,CUL_VIV,PROD,2014,50.0
A,AFNER1,SOR,CUL_VIV,PROD,2015,25.0
A,AFNER1,SOR,CUL_VIV,PROD,2016,52.0
A,AFNER1,SOR,CUL_VIV,PROD,2017,308.1626665
A,AFNER1,SOR,CUL_VIV,PROD,2018,192.0
A,AFNER1,SOR,CUL_VIV,PROD,2019,154.0
A,AFNER1,SOR,CUL_VIV,PROD,2020,120.0
A,AFNER1,SOR,CUL_VIV,PROD,2021,101.0
A,AFNER1,SOR,CUL_VIV,PROD,2022,113.0
A,AFNER1,SOR,CUL_VIV,PROD,2023,30.0
A,AFNER1,SOR,CUL_VIV,PROD,2024,147.34801
A,AFNER2,ARA,CUL_IND,PROD,1990,
A,AFNER2,ARA,CUL_IND,PROD,1991,
A,AFNER2,ARA,CUL_IND,PROD,1992,
A,AFNER2,ARA,CUL_IND,PROD,1993,
A,AFNER2,ARA,CUL_IND,PROD,1994,
A,AFNER2,ARA,CUL_IND,PROD,1995,0.1
A,AFNER2,ARA,CUL_IND,PROD,1996,0.101
A,AFNER2,ARA,CUL_IND,PROD,1997,
A,AFNER2,ARA,CUL_IND,PROD,1998,
A,AFNER2,ARA,CUL_IND,PROD,1999,0.233
A,AFNER2,ARA,CUL_IND,PROD,2000,0.006
A,AFNER2,ARA,CUL_IND,PROD,2001,0.0166304680706838
A,AFNER2,ARA,CUL_IND,PROD,2002,0.096
A,AFNER2,ARA,CUL_IND,PROD,2003,
A,AFNER2,ARA,CUL_IND,PROD,2004,
A,AFNER2,ARA,CUL_IND,PROD,2005,
A,AFNER2,ARA,CUL_IND,PROD,2006,0.21
A,AFNER2,ARA,CUL_IND,PROD,2007,0.113
A,AFNER2,ARA,CUL_IND,PROD,2008,2.553
A,AFNER2,ARA,CUL_IND,PROD,2009,0.522
A,AFNER2,ARA,CUL_IND,PROD,2010,2658.0
A,AFNER2,ARA,CUL_IND,PROD,2011,1947.0
A,AFNER2,ARA,CUL_IND,PROD,2012,2418.0
A,AFNER2,ARA,CUL_IND,PROD,2013,2516.0
A,AFNER2,ARA,CUL_IND,PROD,2014,2467.0
A,AFNER2,ARA,CUL_IND,PROD,2015,7540.0
A,AFNER2,ARA,CUL_IND,PROD,2016,1789.0
A,AFNER2,ARA,CUL_IND,PROD,2017,1764.0
A,AFNER2,ARA,CUL_IND,PROD,2018,2825.0
A,AFNER2,ARA,CUL_IND,PROD,2019,2490.0
A,AFNER2,ARA,CUL_IND,PROD,2020,2767.0
A,AFNER2,ARA,CUL_IND,PROD,2021,3995.0
A,AFNER2,ARA,CUL_IND,PROD,2022,4249.0
A,AFNER2,ARA,CUL_IND,PROD,2023,2665.0
A,AFNER2,ARA,CUL_IND,PROD,2024,3438.6537663
A,AFNER2,MAI,CUL_VIV,PROD,1990,
A,AFNER2,MAI,CUL_VIV,PROD,1991,
A,AFNER2,MAI,CUL_VIV,PROD,1992,
A,AFNER2,MAI,CUL_VIV,PROD,1993,
A,AFNER2,MAI,CUL_VIV,PROD,1994,
A,AFNER2,MAI,CUL_VIV,PROD,1995,
A,AFNER2,MAI,CUL_VIV,PROD,1996,
A,AFNER2,MAI,CUL_VIV,PROD,1997,
A,AFNER2,MAI,CUL_VIV,PROD,1998,
A,AFNER2,MAI,CUL_VIV,PROD,1999,
A,AFNER2,MAI,CUL_VIV,PROD,2000,
A,AFNER2,MAI,CUL_VIV,PROD,2001,
A,AFNER2,MAI,CUL_VIV,PROD,2002,
A,AFNER2,MAI,CUL_VIV,PROD,2003,
A,AFNER2,MAI,CUL_VIV,PROD,2004,
A,AFNER2,MAI,CUL_VIV,PROD,2005,
A,AFNER2,MAI,CUL_VIV,PROD,2006,
A,AFNER2,MAI,CUL_VIV,PROD,2007,16.959
A,AFNER2,MAI,CUL_VIV,PROD,2008,
A,AFNER2,MAI,CUL_VIV,PROD,2009,
A,AFNER2,MAI,CUL_VIV,PROD,2010,
A,AFNER2,MAI,CUL_VIV,PROD,2011,
A,AFNER2,MAI,CUL_VIV,PROD,2012,
A,AFNER2,MAI,CUL_VIV,PROD,2013,
A,AFNER2,MAI,CUL_VIV,PROD,2014,
A,AFNER2,MAI,CUL_VIV,PROD,2015,
A,AFNER2,MAI,CUL_VIV,PROD,2016,
